koi_disposition,koi_score,koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_fpflag_nt,koi_fpflag_ss
FALSE POSITIVE,0.0,5.40346248,7.6494,261350.0,2851.3,108.46,1559.0,0,1
CANDIDATE,,34.0357766,3.849,386.6,9.6,1.05,337.0,0,0
FALSE POSITIVE,0.303,0.824851807,1.93637,30099.0,642.2,78.0,2539.0,0,1
FALSE POSITIVE,0.0,0.82484293,1.383,618.6,10.0,97.92,8138.0,0,1
FALSE POSITIVE,0.0,4.4473549,18.99,203.6,25.9,1.52,954.0,0,1
CANDIDATE,,42.48452259,4.16,,,,,0,0
FALSE POSITIVE,0.0,7.51509713,2.62,187.1,10.1,1.23,685.0,0,0
FALSE POSITIVE,0.0,7.51514595,3.54486,117460.0,1676.8,35.8,842.0,0,1
FALSE POSITIVE,0.0,19.230038188,7.04412,266180.0,7232.1,186.53,1361.0,0,1
FALSE POSITIVE,0.0,21.120005744,2.05573,13054.0,443.9,31.2,880.0,0,1
FALSE POSITIVE,0.0,0.82206761,3.8281,26190.0,486.3,91.21,2941.0,1,0
CANDIDATE,,4.74701479,2.464,3622.0,10.1,13333.5,1640.0,0,0
CANDIDATE,0.984,1.96682825,1.645,214.3,9.5,1.18,1283.0,0,0
FALSE POSITIVE,0.0,45.035589512,9.8341,404840.0,1763.5,82.4,600.0,0,1
CANDIDATE,0.965,4.237447181,0.3792,350.1,11.1,2.26,1172.0,0,0
CANDIDATE,,4.0953585,44.35,226.8,60.2,7.76,1680.0,0,0
CANDIDATE,1.0,0.92623983,1.267,411.4,9.1,1.16,1208.0,0,0
FALSE POSITIVE,0.0,3.10197712,7.083,124.6,63.3,2.64,2246.0,1,0
FALSE POSITIVE,0.0,2.618414643,4.99923,200860.0,3260.0,109.33,2582.0,0,1
FALSE POSITIVE,0.0,2.61844178,3.203,45.1,12.7,2.16,2033.0,0,0
FALSE POSITIVE,0.0,19.407958161,6.09676,142060.0,2506.6,44.96,633.0,0,1
FALSE POSITIVE,0.0,0.933747375,5.974,198.9,35.9,8.93,2003.0,1,0
FALSE POSITIVE,0.0,37.910213899,3.11152,103470.0,1065.9,29.45,358.0,0,1
FALSE POSITIVE,0.0,3.74785307,3.444,145.9,17.0,9.04,2440.0,0,0
FALSE POSITIVE,0.0,3.747835042,5.28519,188920.0,6016.2,141.7,2697.0,0,1
FALSE POSITIVE,,0.94754848,1.7347,11348.0,44.7,224.79,622.0,0,1
FALSE POSITIVE,0.0,1.75643185,2.397,51.6,9.6,0.58,1366.0,0,0
FALSE POSITIVE,0.0,1.756466865,4.7781,188220.0,541.9,87.4,1831.0,0,1
FALSE POSITIVE,0.0,33.159475806,9.01353,222170.0,3733.6,146.47,1068.0,0,1
FALSE POSITIVE,0.0,46.14869106,19.092,349630.0,1021.3,114.2,647.0,0,1
FALSE POSITIVE,0.0,60.2976774,14.2561,315890.0,1215.8,63.57,481.0,0,1
CANDIDATE,0.997,0.875197345,0.052,0.0,0.0,0.73,2518.0,0,0
CANDIDATE,0.949,13.2298203,3.566,157.8,10.0,1.5,856.0,0,0
CANDIDATE,0.047,3.71840884,3.611,77.2,9.6,0.84,1184.0,0,0
FALSE POSITIVE,0.0,1.703347524,3.3039,504410.0,1288.0,47.62,1202.0,0,1
FALSE POSITIVE,0.0,1.70332915,1.663,98.5,8.9,0.86,1420.0,0,0
FALSE POSITIVE,0.0,20.413812,5.806,496.4,11.6,16.5,586.0,0,0
CANDIDATE,,5.32737192,2.226,107.7,6.8,0.7,782.0,0,0
FALSE POSITIVE,0.0,67.41958542,7.645,182170.0,836.0,49.46,470.0,0,1
FALSE POSITIVE,0.0,7.363572395,5.7545,129700.0,224.9,82.22,1287.0,1,0
CANDIDATE,,5.90260586,1.832,337.7,8.2,1.26,759.0,0,0
FALSE POSITIVE,0.0,33.693201537,7.44219,508770.0,1618.4,68.86,518.0,0,1
CANDIDATE,,22.80265,19.34,53.1,11.8,2.36,1045.0,0,0
FALSE POSITIVE,0.0,1.120997701,11.243,145.6,58.1,66.58,3992.0,0,1
FALSE POSITIVE,0.0,1.874967748,10.0159,31526.0,1566.6,378.99,4440.0,0,1
CANDIDATE,,29.9315174,2.53,353.0,5.6,1.58,517.0,0,0
CANDIDATE,,0.602277579,2.38,34.6,26.7,0.78,2699.0,0,0
FALSE POSITIVE,0.0,2.40440112,5.49,27.1,16.7,0.42,1172.0,0,0
FALSE POSITIVE,0.0,21.926779,10.05,198.6,10.5,1.26,618.0,0,0
FALSE POSITIVE,0.0,25.706001174,10.969,464960.0,2008.1,67.11,579.0,0,1
CANDIDATE,,27.2173855,3.268,155.9,6.7,1.34,667.0,0,0
FALSE POSITIVE,,501.90703,12.43,306.9,10.3,1.83,254.0,1,0
CANDIDATE,0.951,6.27651592,1.973,166.0,8.9,0.65,532.0,0,0
FALSE POSITIVE,0.0,3.115304946,4.88748,149520.0,1398.8,61.66,1404.0,0,1
CANDIDATE,,16.214474,4.149,161.7,9.4,3.53,1256.0,0,0
FALSE POSITIVE,0.0,12.422524,13.55,33.9,6.7,0.86,1107.0,1,0
FALSE POSITIVE,,12.4269264,21.826,126.6,28.3,1.66,906.0,0,1
FALSE POSITIVE,0.0,12.4261809,29.09,92.2,39.0,1.88,976.0,1,0
FALSE POSITIVE,,0.61810542,6.666,12264.0,118.7,39.52,1994.0,1,0
FALSE POSITIVE,0.0,1.06995136,1.322,54.8,10.8,0.9,1991.0,0,0
FALSE POSITIVE,0.0,2.158398259,8.1633,93038.0,217.0,101.02,1829.0,0,1
FALSE POSITIVE,,359.534371,24.205,5732.0,96.0,64333.8,491.0,0,1
CANDIDATE,0.413,0.9951412,5.588,101.7,17.6,0.22,509.0,0,0
FALSE POSITIVE,,534.86668,8.19,565.0,8.3,4.3,328.0,1,0
CANDIDATE,0.993,43.535891,4.712,576.6,13.9,1.86,444.0,0,0
FALSE POSITIVE,0.0,1.39797542,9.06,43.2,15.5,0.49,1316.0,1,0
FALSE POSITIVE,0.0,2.2127498,3.054,22.7,9.3,0.68,1801.0,0,0
FALSE POSITIVE,0.0,0.776976021,1.95401,21245.0,1582.9,48.15,2083.0,1,0
FALSE POSITIVE,0.0,2.25353739,5.74622,182830.0,904.8,96.65,2056.0,0,1
FALSE POSITIVE,0.0,17.99646148,4.65638,62755.0,1951.8,114.45,1004.0,0,1
FALSE POSITIVE,0.0,1.386249249,2.99104,47188.0,560.0,78.6,2137.0,0,1
FALSE POSITIVE,,0.53482911,0.996,704.0,9.8,0.54,753.0,1,0
FALSE POSITIVE,0.0,0.566799833,5.543,198.0,54.0,1.27,1900.0,1,0
FALSE POSITIVE,0.0,0.566795728,2.79,18.9,12.4,0.64,2755.0,1,0
FALSE POSITIVE,0.0,14.665759784,3.65814,336980.0,1143.6,67.17,712.0,0,1
FALSE POSITIVE,0.0,0.566780836,4.937,60.9,18.7,0.75,2204.0,1,0
CANDIDATE,0.532,4.7368156,2.84,35.3,6.9,0.6,1137.0,0,0
FALSE POSITIVE,0.0,15.44605962,4.5963,330910.0,2025.2,52.93,701.0,0,1
FALSE POSITIVE,0.276,1.790518325,3.34624,61542.0,2493.3,32.19,1850.0,0,1
CANDIDATE,0.987,40.7698541,2.997,239.8,8.8,1.87,585.0,0,0
CANDIDATE,0.358,129.222771,7.272,445.3,12.0,2.01,288.0,0,0
FALSE POSITIVE,,1.03905082,3.035,43.8,9.9,0.87,2297.0,1,0
FALSE POSITIVE,,0.503201954,0.167,43.0,8.0,2.99,3550.0,1,0
FALSE POSITIVE,0.0,7.140373046,7.07032,205260.0,3250.0,61.56,1132.0,0,1
FALSE POSITIVE,0.0,53.647084859,19.9499,219100.0,3272.4,142.04,753.0,0,1
FALSE POSITIVE,0.003,2.496328637,2.73115,20527.0,1412.4,112.28,2317.0,0,1
FALSE POSITIVE,0.0,16.31328124,4.45731,71589.0,982.3,30.85,747.0,0,1
FALSE POSITIVE,0.0,1.721313779,3.54768,534620.0,742.8,83.69,1627.0,0,1
CANDIDATE,0.981,5.01880305,1.823,98.7,10.3,1.08,1178.0,0,0
FALSE POSITIVE,0.0,1.50650745,2.622,27.8,14.4,1.13,2498.0,0,1
FALSE POSITIVE,0.0,8.209514329,4.14104,141390.0,6579.3,149.52,1371.0,0,1
FALSE POSITIVE,0.0,3.431126546,2.7986,40248.0,308.5,47.48,1251.0,0,1
FALSE POSITIVE,0.0,1.583334941,4.4854,177070.0,368.8,52.0,1548.0,0,1
CANDIDATE,,23.59919017,2.05,,,,,0,0
FALSE POSITIVE,0.0,8.429438192,3.94306,456350.0,3072.5,49.49,582.0,1,0
CANDIDATE,,299.70688,15.39,230.7,8.6,1.15,237.0,0,0
CANDIDATE,0.933,14.461834,7.156,80.2,9.0,1.05,785.0,0,0
FALSE POSITIVE,,7.9320191,8.18,125.1,8.8,1.04,811.0,0,0
FALSE POSITIVE,0.0,1.374249107,5.3181,136660.0,520.3,96.85,2725.0,0,1
FALSE POSITIVE,0.0,8.4804737,6.157,337.0,14.5,1.85,930.0,0,0
FALSE POSITIVE,,0.94242156,1.89,,,,,1,0
FALSE POSITIVE,0.0,4.994773558,4.48893,259760.0,5742.0,62.69,1264.0,0,1
FALSE POSITIVE,0.0,1.105094098,4.38191,730500.0,3732.8,267.59,3771.0,0,1
CONFIRMED,1.0,6.842939,2.8,,,,,0,0
FALSE POSITIVE,0.0,0.8170226,2.974,167700.0,240.1,57.56,1947.0,0,1
CANDIDATE,,4.48538145,2.297,168.1,8.2,0.96,962.0,0,0
FALSE POSITIVE,0.0,19.40669392,5.27765,464520.0,1496.8,57.97,597.0,0,1
FALSE POSITIVE,0.0,7.143708297,5.83451,202680.0,2368.6,44.78,943.0,0,1
FALSE POSITIVE,0.0,0.952377862,4.0869,2122.3,390.8,28.44,1713.0,0,1
FALSE POSITIVE,0.0,3.521050679,3.5323,4879.8,337.2,256.2,2434.0,0,1
CANDIDATE,0.996,4.84847245,0.874,554.7,11.4,1.51,667.0,0,0
FALSE POSITIVE,0.019,1.941635737,2.46683,69814.0,1243.7,59.71,1728.0,0,1
FALSE POSITIVE,0.0,0.539445498,2.2821,25302.0,511.4,68.65,2959.0,0,1
FALSE POSITIVE,0.0,20.7106853,42.737,1003.0,154.4,89.55,1246.0,0,1
FALSE POSITIVE,0.0,2.521245368,4.24027,418380.0,1495.4,56.59,1241.0,0,1
FALSE POSITIVE,0.0,2.52122764,2.249,127.3,8.9,0.91,1177.0,0,0
FALSE POSITIVE,,2.5212708,2.706,163.3,7.8,0.81,1003.0,0,0
FALSE POSITIVE,0.0,8.202869679,7.29811,345940.0,6499.9,110.46,1190.0,0,1
CANDIDATE,1.0,11.8436119,6.044,199.3,10.4,1.41,830.0,0,0
FALSE POSITIVE,0.0,3.442714533,3.36034,60039.0,964.8,47.02,1157.0,0,1
FALSE POSITIVE,0.0,475.91706,22.86,967.3,15.3,28.22,221.0,0,0
FALSE POSITIVE,,0.858285844,1.799,43.4,10.8,0.9,2274.0,1,0
CANDIDATE,0.891,4.88446644,2.057,221.0,9.1,0.84,579.0,0,0
CANDIDATE,0.946,8.9772888,4.72,97.5,10.3,1.79,1113.0,0,0
CANDIDATE,0.899,3.03359398,4.026,95.6,12.3,1.55,1529.0,0,0
CANDIDATE,0.999,21.9139549,3.271,584.4,11.8,10.39,303.0,0,0
FALSE POSITIVE,0.0,6.238315363,2.501,82.9,5.3,0.7,746.0,0,0
CANDIDATE,0.842,9.3888216,4.154,192.7,9.6,20.91,963.0,0,0
FALSE POSITIVE,0.0,2.115510941,7.2877,415160.0,1351.5,191.42,2701.0,0,1
FALSE POSITIVE,0.0,1.015044104,10.994,158.2,33.6,1.98,1979.0,1,0
FALSE POSITIVE,0.0,3.711013336,3.31024,24989.0,757.0,55.69,1436.0,0,1
FALSE POSITIVE,0.0,2.97606298,4.124,72.2,17.8,5.65,2615.0,0,0
FALSE POSITIVE,0.0,2.97586085,4.513,105.9,9.1,0.85,1135.0,1,0
FALSE POSITIVE,0.0,14.658013949,3.03316,129640.0,3361.5,121.59,855.0,0,1
FALSE POSITIVE,0.0,18.839487435,5.62797,182720.0,2003.1,45.2,734.0,0,1
FALSE POSITIVE,0.004,0.555973803,1.271,75.3,23.3,1.9,3049.0,0,0
FALSE POSITIVE,0.0,4.426344495,5.84235,276140.0,732.5,78.3,1316.0,0,1
FALSE POSITIVE,0.0,0.957823876,3.7232,104690.0,454.1,110.91,2649.0,0,1
FALSE POSITIVE,0.0,5.024768971,3.82433,53046.0,696.5,42.15,1159.0,0,1
FALSE POSITIVE,0.0,30.960216668,15.4308,340410.0,4578.3,62.08,527.0,0,1
FALSE POSITIVE,0.0,2.470283788,7.8391,193830.0,967.7,157.82,2657.0,0,1
FALSE POSITIVE,0.0,1.23516416,4.713,64.6,13.0,0.92,1866.0,0,0
FALSE POSITIVE,0.0,1.23513471,5.44,42.8,12.0,0.7,1743.0,0,0
FALSE POSITIVE,0.002,0.8903331,2.643,134.1,10.8,20.96,5714.0,0,0
FALSE POSITIVE,0.0,20.000242814,5.0042,13138.0,796.5,21.57,746.0,0,1
FALSE POSITIVE,0.0,10.217121652,4.35647,205220.0,3617.5,81.1,994.0,0,1
FALSE POSITIVE,0.0,0.618060842,1.892,25.1,9.6,0.51,1854.0,0,0
FALSE POSITIVE,0.0,0.759764419,5.72501,393270.0,1728.1,138.54,2715.0,0,1
CANDIDATE,0.997,2.6528082,2.297,153.1,9.8,1.17,1280.0,0,0
FALSE POSITIVE,0.0,21.539269242,5.32432,143750.0,2642.2,53.0,674.0,0,1
FALSE POSITIVE,0.0,5.270733213,2.7822,293640.0,553.0,37.93,693.0,0,1
CANDIDATE,0.786,2.43135542,1.401,123.6,9.3,1.07,1422.0,0,0
FALSE POSITIVE,0.0,12.4232158,17.67,261.5,23.6,1.3,685.0,1,0
FALSE POSITIVE,0.0,4.3206933,50.68,147.9,35.7,1.66,1205.0,1,0
FALSE POSITIVE,0.0,16.486796364,7.06797,48943.0,3181.5,46.92,1053.0,0,1
FALSE POSITIVE,0.0,5.7768734,5.762,71.0,10.1,3.13,1399.0,0,0
FALSE POSITIVE,0.0,20.148807707,8.52557,526950.0,3487.5,68.52,631.0,0,1
FALSE POSITIVE,0.61,0.687772143,2.56725,40368.0,679.8,46.27,2097.0,0,1
FALSE POSITIVE,0.0,0.843651274,2.80468,305450.0,1509.3,39.98,1553.0,0,1
FALSE POSITIVE,0.0,1.142946648,3.40234,412550.0,1054.4,43.5,1293.0,0,1
FALSE POSITIVE,0.0,7.217010987,4.4215,78714.0,1307.0,89.71,1096.0,0,1
FALSE POSITIVE,0.001,9.72869627,5.628,252.2,19.1,42.47,1126.0,0,0
FALSE POSITIVE,0.0,0.566791802,2.2,49.3,15.6,0.66,2040.0,1,0
FALSE POSITIVE,0.0,2.245738777,8.61629,483490.0,2121.8,99.05,1737.0,1,0
FALSE POSITIVE,0.0,2.24572117,3.88,48.2,13.6,0.74,1479.0,0,1
FALSE POSITIVE,0.0,0.566801906,1.626,89.7,27.0,0.55,1344.0,1,0
FALSE POSITIVE,0.0,2.316171991,4.03025,251480.0,2338.3,49.53,1288.0,0,1
CANDIDATE,0.997,12.54474243,1.24,263.1,10.8,1.88,840.0,0,0
FALSE POSITIVE,0.0,0.56680208,1.22,,,,,0,0
FALSE POSITIVE,0.0,0.566810701,6.19,200.0,45.9,1.49,1921.0,1,0
FALSE POSITIVE,0.0,0.566813319,3.752,129.1,17.0,23.19,2313.0,1,0
FALSE POSITIVE,0.0,28.787257509,13.953,49618.0,1292.0,91.26,971.0,1,0
FALSE POSITIVE,0.0,0.835315046,2.45449,16876.0,939.5,30.54,1490.0,0,1
CANDIDATE,0.978,3.07551068,1.683,46.1,10.1,0.84,1389.0,0,0
FALSE POSITIVE,0.0,26.0164225,4.1768,41109.0,285.4,61.04,755.0,0,1
CANDIDATE,0.943,6.29340543,3.024,96.4,8.7,1.08,1072.0,0,0
FALSE POSITIVE,,593.19521,25.65,227.3,7.1,1.63,234.0,1,0
FALSE POSITIVE,0.0,0.706430188,1.301,50.8,11.0,0.41,1473.0,0,0
CANDIDATE,0.99,7.7021729,3.987,74.6,9.5,0.85,888.0,0,0
FALSE POSITIVE,0.167,0.78430061,2.952,254.7,20.5,1.14,1566.0,0,1
FALSE POSITIVE,0.0,2.665875491,7.59461,161390.0,2274.7,67.43,1502.0,0,1
FALSE POSITIVE,0.0,2.6658312,5.771,40.8,12.4,0.99,1663.0,0,0
FALSE POSITIVE,0.0,1.5765874,15.18,29.2,27.9,15.68,2946.0,1,0
CANDIDATE,0.842,2.52557582,2.32,35.4,10.7,0.62,1364.0,0,0
CANDIDATE,,8.2927558,4.784,103.3,8.4,1.01,927.0,0,0
CANDIDATE,,22.786522,2.197,228.3,7.9,1.45,661.0,0,0
FALSE POSITIVE,,28.027891356,17.3269,243230.0,2829.0,31.3,440.0,0,1
FALSE POSITIVE,0.0,2.028512246,5.00309,121560.0,1545.8,50.28,1542.0,0,1
FALSE POSITIVE,0.0,1.33256167,3.743,59.5,13.0,0.63,1326.0,0,0
FALSE POSITIVE,0.0,1.332567821,3.4844,31.0,5.0,0.96,2395.0,0,0
FALSE POSITIVE,0.0,1.332545609,3.997,278.2,31.4,28.37,5080.0,0,0
FALSE POSITIVE,0.0,1.33256256,3.088,174.9,11.9,16.03,4529.0,0,0
FALSE POSITIVE,0.0,1.33258981,3.987,78.4,16.1,0.67,1369.0,0,0
FALSE POSITIVE,0.0,1.33258375,4.081,60.9,16.4,0.84,1727.0,0,1
FALSE POSITIVE,0.0,8.9648813,61.23,454.5,109.9,28.97,1040.0,1,0
CANDIDATE,0.756,1.284241817,1.965,166.5,13.3,1.18,1623.0,0,0
FALSE POSITIVE,0.008,2.161583501,4.0537,50163.0,239.2,29.61,1646.0,0,1
CONFIRMED,0.994,8.7396758,3.866,1431.0,15.6,3.29,577.0,0,0
FALSE POSITIVE,0.0,0.535493486,2.57,54.0,5.1,1.42,3181.0,1,0
CANDIDATE,,15.9474242,1.127,191.7,6.5,1.21,670.0,0,0
FALSE POSITIVE,0.0,24.261683827,7.1617,192280.0,5083.9,58.48,659.0,0,1
FALSE POSITIVE,0.0,32.532521502,13.3991,83468.0,1595.1,24.35,535.0,0,1
CANDIDATE,,50.0122,3.426,210.4,8.3,1.2,432.0,0,0
FALSE POSITIVE,0.0,4.627775175,3.4079,5675.1,197.5,32.62,1039.0,0,1
FALSE POSITIVE,,28.7850347,2.102,102.9,6.2,2.5,993.0,1,0
CANDIDATE,0.972,5.60682001,2.714,150.7,9.9,1.04,942.0,0,0
FALSE POSITIVE,0.0,6.096030635,18.4531,901660.0,4885.3,406.97,1925.0,0,1
FALSE POSITIVE,0.0,31.953038766,8.0461,17703.0,1364.9,47.96,864.0,0,1
FALSE POSITIVE,,5.9371708,4.954,157.1,10.1,1.17,945.0,0,0
FALSE POSITIVE,0.0,0.577844035,4.291,320.4,94.0,18.93,1980.0,0,1
FALSE POSITIVE,0.0,2.630090609,13.6817,516930.0,1694.6,83.5,1551.0,0,1
FALSE POSITIVE,0.0,43.204596783,15.0402,202490.0,4750.2,43.15,519.0,0,1
FALSE POSITIVE,0.0,1.75147897,7.89,76.7,68.2,1.8,2340.0,0,1
CANDIDATE,0.939,3.17796408,0.542,47.7,6.0,0.74,1034.0,0,0
CANDIDATE,0.994,3.66520844,3.308,65.8,10.3,0.82,1168.0,0,0
CANDIDATE,0.996,3.05293416,2.155,227.5,10.1,1.18,1047.0,0,0
CANDIDATE,0.999,12.834857,2.092,293.9,9.4,1.73,755.0,0,0
CANDIDATE,0.619,36.2530992,4.73,152.1,8.3,1.43,582.0,0,0
CANDIDATE,0.886,4.02321842,2.162,81.2,9.8,0.48,747.0,0,0
CANDIDATE,0.996,7.5017934,4.271,134.8,9.8,1.32,1046.0,0,0
CANDIDATE,1.0,0.912351255,1.072,111.8,9.1,1.46,1840.0,0,0
CANDIDATE,0.709,12.4701111,3.616,89.7,9.3,2.06,1074.0,0,0
FALSE POSITIVE,0.0,3.495457889,6.9796,114620.0,724.0,84.49,2051.0,0,1
CANDIDATE,0.452,5.8229815,2.8,281.6,8.1,1.36,914.0,0,0
FALSE POSITIVE,0.0,4.01668015,2.2828,38007.0,87.9,22.11,1016.0,0,1
FALSE POSITIVE,0.0,1.89134156,5.891,68.4,10.3,0.99,1673.0,0,0
FALSE POSITIVE,0.0,2.881100027,9.43866,662830.0,3316.5,446.29,2946.0,0,1
FALSE POSITIVE,0.0,0.806277023,7.275,70.8,37.9,0.89,2046.0,0,1
FALSE POSITIVE,0.0,0.513482156,2.732,91.6,12.6,0.83,2072.0,1,0
FALSE POSITIVE,,225.66716,16.6,342.9,11.7,1.94,331.0,1,0
FALSE POSITIVE,0.001,4.24748886,3.053,121.0,10.0,1.01,1079.0,0,0
FALSE POSITIVE,0.002,1.000012952,1.221,36.0,11.9,2.12,2858.0,0,0
FALSE POSITIVE,0.0,0.878803439,2.74503,410720.0,524.8,51.97,1347.0,0,1
FALSE POSITIVE,0.0,1.560158562,3.4248,240160.0,459.9,45.91,1223.0,0,1
FALSE POSITIVE,0.0,34.188302705,3.01179,118440.0,2594.9,74.5,660.0,0,1
FALSE POSITIVE,0.0,8.65303996,1.091,497.0,14.7,1.88,764.0,0,1
FALSE POSITIVE,0.0,8.65311903,1.273,206.8,8.9,0.85,493.0,0,1
FALSE POSITIVE,,12.4253812,19.781,115.3,26.8,1.14,823.0,0,1
FALSE POSITIVE,,12.42555999,28.083,2964.8,122.0,4.72,599.0,1,0
FALSE POSITIVE,0.0,12.4257442,29.122,936.0,49.6,8.43,1551.0,1,0
FALSE POSITIVE,0.0,12.4254241,24.98,378.9,36.0,2.17,755.0,1,0
FALSE POSITIVE,0.0,2.991884392,7.5583,123880.0,1280.3,40.11,1486.0,0,1
FALSE POSITIVE,0.0,1.795273026,7.3232,125420.0,877.8,55.26,1642.0,0,1
FALSE POSITIVE,,0.755109271,2.619,23.2,12.9,0.47,1961.0,0,0
FALSE POSITIVE,0.0,0.755101141,3.371,76.7,13.4,0.19,680.0,1,0
FALSE POSITIVE,0.0,1.75251585,3.489,125.9,14.2,1.02,1447.0,0,0
FALSE POSITIVE,0.0,1.752450163,3.0255,55.5,3.4,0.79,1552.0,0,0
FALSE POSITIVE,0.0,8.27923132,2.355,164.9,10.9,1.08,815.0,0,0
FALSE POSITIVE,0.0,2.212877035,4.66961,376200.0,2731.0,69.18,1507.0,0,1
FALSE POSITIVE,0.001,0.845097627,1.873,86.5,10.7,0.78,1584.0,0,0
FALSE POSITIVE,0.0,17.445640466,6.08966,334160.0,4093.9,63.46,682.0,0,1
FALSE POSITIVE,0.0,14.313157391,8.90236,21567.0,4262.9,34.98,1144.0,0,1
FALSE POSITIVE,0.0,0.676990194,1.69459,20506.0,997.0,37.5,1919.0,0,1
FALSE POSITIVE,,0.515875396,1.21,1773.0,9.1,7.22,3189.0,1,0
FALSE POSITIVE,,2.83401711,5.938,84.2,11.5,0.93,1381.0,1,0
FALSE POSITIVE,0.0,0.566803996,3.399,141.6,23.4,0.64,1350.0,1,0
FALSE POSITIVE,,0.56681118,2.06,,,,,0,0
FALSE POSITIVE,0.0,0.566799927,4.71,145.1,28.9,0.77,1649.0,1,0
FALSE POSITIVE,0.0,0.566786121,3.404,81.8,14.0,0.79,1984.0,1,0
FALSE POSITIVE,0.0,0.56679797,4.503,72.6,14.0,0.65,1799.0,1,0
FALSE POSITIVE,0.0,0.566802891,1.861,49.2,14.4,1.29,3111.0,0,0
CANDIDATE,0.997,0.576732089,1.856,35.4,9.1,0.43,1537.0,0,0
FALSE POSITIVE,,1.01884975,3.233,30.9,14.8,0.47,1754.0,0,0
CANDIDATE,,10.9279755,2.486,71.5,7.3,0.81,834.0,0,0
FALSE POSITIVE,0.0,32.440339204,4.50984,287600.0,2177.0,44.56,448.0,0,1
FALSE POSITIVE,,0.552141897,4.985,105.6,42.8,10.04,2206.0,1,0
FALSE POSITIVE,0.0,2.62387291,4.61248,232470.0,2607.6,74.23,1790.0,0,1
FALSE POSITIVE,0.0,0.75509861,2.6423,60334.0,385.4,60.74,2359.0,1,0
FALSE POSITIVE,0.0,3.671661096,4.29947,129240.0,3152.6,105.82,1967.0,1,0
FALSE POSITIVE,0.0,22.673145675,6.6324,65411.0,912.0,30.92,684.0,0,1
FALSE POSITIVE,,0.50948306,3.14,74.6,8.0,1.22,3024.0,1,0
FALSE POSITIVE,0.0,17.329965871,8.43812,252720.0,1938.7,42.58,548.0,0,1
FALSE POSITIVE,0.0,1.890227354,3.855,112260.0,252.0,42.05,1236.0,0,1
FALSE POSITIVE,0.0,1.387206724,3.82527,151430.0,1752.6,103.41,2619.0,0,1
FALSE POSITIVE,0.0,1.38718209,2.595,45.5,7.2,0.68,1707.0,0,0
FALSE POSITIVE,0.0,35.026564845,2.90121,120250.0,1607.2,34.88,489.0,0,1
CANDIDATE,0.999,7.918267,3.478,83.7,8.4,0.93,953.0,0,0
FALSE POSITIVE,0.0,3.138580493,4.16343,233340.0,2387.8,59.24,1281.0,0,1
FALSE POSITIVE,,9.26147679,1.77,,,,,1,0
FALSE POSITIVE,,581.0723,15.81,1364.2,15.9,161858.0,639.0,1,0
CANDIDATE,0.791,10.2170589,2.259,121.3,7.9,1.17,929.0,0,0
FALSE POSITIVE,0.0,3.50474265,8.2852,88625.0,977.2,200.24,2689.0,0,1
FALSE POSITIVE,0.0,2.14344093,3.9741,133320.0,645.9,28.69,1033.0,0,1
CANDIDATE,,86.95432088,12.11,,,,,0,0
FALSE POSITIVE,0.0,9.058487716,4.14334,127970.0,2098.9,20.51,547.0,0,1
FALSE POSITIVE,0.0,2.856085147,4.5776,173840.0,422.1,88.52,1739.0,0,1
FALSE POSITIVE,0.0,0.876941133,1.296,73.5,12.3,0.85,1938.0,0,1
FALSE POSITIVE,0.0,39.238141571,6.07183,439210.0,969.3,90.93,656.0,0,1
FALSE POSITIVE,0.0,53.7406575,47.2475,116720.0,3568.1,25.44,398.0,1,0
FALSE POSITIVE,0.0,7.436016459,4.16284,106530.0,742.1,31.39,968.0,0,1
FALSE POSITIVE,0.0,0.750737313,1.712,38.8,13.4,0.48,1603.0,0,1
CANDIDATE,,27.5837778,1.516,202.5,8.5,11.03,1330.0,0,0
FALSE POSITIVE,0.0,14.361021578,13.2895,459880.0,2599.0,45.9,594.0,0,1
FALSE POSITIVE,0.0,2.570431263,5.49699,76826.0,822.9,50.18,1411.0,0,1
FALSE POSITIVE,0.0,6.64024496,6.03491,224330.0,2941.0,74.4,1114.0,0,1
FALSE POSITIVE,0.0,14.844240386,6.83577,83412.0,4542.8,28.97,810.0,0,1
FALSE POSITIVE,0.0,4.42158021,10.4532,61032.0,370.6,188.89,2565.0,0,1
FALSE POSITIVE,0.0,25.321698729,4.45367,119590.0,673.3,56.62,655.0,0,1
CANDIDATE,1.0,3.14735789,3.643,51.8,9.3,3.45,2209.0,0,0
FALSE POSITIVE,0.0,37.878483588,10.5972,222230.0,1157.6,46.42,503.0,0,1
FALSE POSITIVE,0.0,10.116144515,2.70314,58144.0,1144.8,17.21,549.0,0,1
FALSE POSITIVE,0.0,0.684496369,2.263,28.4,16.3,1.12,2913.0,0,1
FALSE POSITIVE,0.0,1.953285321,1.67598,1520.3,237.7,151.56,2927.0,0,1
FALSE POSITIVE,0.0,1.012174295,4.6617,323030.0,596.0,114.4,2737.0,0,1
CANDIDATE,0.763,2.61090223,1.976,222.5,10.7,1.8,1323.0,0,0
CANDIDATE,0.913,17.6637979,6.194,67.9,9.7,2.98,1178.0,0,0
CANDIDATE,0.993,4.02664625,3.771,30.0,8.9,0.68,1318.0,0,0
CANDIDATE,,5.1777226,8.275,41.7,6.1,0.63,1050.0,0,0
